OSEBuildingID,DataYear,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,SiteEUI(kBtu/sf),SiteEnergyUse(kBtu),SteamUse(kBtu),NaturalGas(kBtu),GHGEmissionsIntensity,TotalGHGEmissions,GHGEmissionsIntensity,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude
115.0,2016.0,1970.0,1.0,4.0,76213.0,25930.0,68.19999695,3476212.5,0.0,531520.0,0.64,48.76,0.64,NonResidential,Small- and Mid-Sized Office,7,MAGNOLIA / QUEEN ANNE,47.62053,-122.35842
116.0,2016.0,2002.0,1.0,6.0,96910.0,36934.0,86.0,5155568.5,0.0,2518558.0,1.57,152.14,1.57,NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62291,-122.35708
117.0,2016.0,1962.0,2.0,4.0,50017.0,0.0,108.9000015,5448975.0,0.0,3320669.0,3.82,191.2,3.82,NonResidential,Hotel,4,NORTHEAST,47.65772,-122.31756
118.0,2016.0,1999.0,1.0,3.0,74468.0,0.0,0.0,0.0,0.0,0.0,0.16,11.84,0.16,SPS-District K-12,K-12 School,1,DELRIDGE,47.5636,-122.358
119.0,2016.0,1923.0,1.0,3.0,67743.0,0.0,39.09999847,2646879.0,0.0,1309093.0,1.16,78.85,1.16,NonResidential,K-12 School,3,EAST,47.62548,-122.30828
120.0,2016.0,1908.0,1.0,6.0,194104.0,0.0,32.0,6219841.5,0.0,4331949.0,1.25,243.23,1.25,NonResidential,K-12 School,3,EAST,47.62644,-122.30429
121.0,2016.0,2003.0,1.0,3.0,99433.0,35752.0,76.90000153,4897760.0,0.0,0.0,0.34,34.14,0.34,NonResidential,Small- and Mid-Sized Office,3,SOUTHEAST,47.58408,-122.30125
122.0,2016.0,1991.0,1.0,2.0,58933.0,0.0,0.0,0.0,0.0,0.0,0.28,16.36,0.28,SPS-District K-12,K-12 School,2,SOUTHEAST,47.57324,-122.29058
125.0,2016.0,1957.0,1.0,1.0,130862.0,0.0,48.0,6456026.0,0.0,4193207.0,1.82,238.48,1.82,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.56413,-122.31208
127.0,2016.0,1989.0,1.0,3.0,59955.0,0.0,27.20000076,1633399.375,0.0,196983.0,0.34,20.48,0.34,SPS-District K-12,K-12 School,2,SOUTHEAST,47.55478,-122.27596
130.0,2016.0,1964.0,1.0,2.0,93218.0,0.0,31.0,2887392.0,0.0,1400634.0,0.91,84.75,0.91,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.63683,-122.35896
131.0,2016.0,1941.0,1.0,4.0,56521.0,0.0,129.6999969,6357632.0,0.0,0.0,0.78,44.32,0.78,NonResidential,Other,4,NORTHEAST,47.67524,-122.31534
132.0,2016.0,1929.0,1.0,2.0,206934.0,0.0,35.70000076,4253577.5,0.0,2252474.0,0.65,133.58,0.65,NonResidential,Other,4,NORTHEAST,47.67559,-122.31769
136.0,2016.0,2001.0,1.0,4.0,51390.0,0.0,70.30000305,3611538.0,0.0,2213249.0,2.48,127.29,2.48,NonResidential,Hotel,5,NORTHWEST,47.73141,-122.3458
137.0,2016.0,1963.0,1.0,2.0,131013.0,0.0,29.5,3894584.5,0.0,2119097.0,0.95,124.92,0.95,SPS-District K-12,K-12 School,5,NORTHWEST,47.72463,-122.35315
138.0,2016.0,1959.0,1.0,1.0,245587.0,0.0,47.90000153,11765682.0,0.0,7839670.0,1.81,443.73,1.81,SPS-District K-12,K-12 School,5,NORTHWEST,47.7257,-122.33684
139.0,2016.0,2002.0,1.0,3.0,69138.0,0.0,45.90000153,3242458.0,0.0,1439568.0,1.29,89.02,1.29,NonResidential,Hotel,5,NORTHWEST,47.72551,-122.3423
140.0,2016.0,1991.0,1.0,3.0,66588.0,0.0,0.0,0.0,0.0,0.0,0.22,14.67,0.22,SPS-District K-12,K-12 School,6,LAKE UNION,47.65464,-122.34912
144.0,2016.0,1904.0,1.0,5.0,190980.0,0.0,34.09999847,6505995.0,0.0,2103084.0,0.75,142.39,0.75,NonResidential,Hotel,7,DOWNTOWN,47.6048,-122.3368
145.0,2016.0,1998.0,1.0,6.0,284100.0,0.0,77.19999695,14641502.0,4311136.0,527343.0,1.51,429.12,1.51,Nonresidential COS,Other,7,DOWNTOWN,47.60804,-122.3367
147.0,2016.0,1954.0,4.0,5.0,285333.0,0.0,225.0,68090728.0,0.0,32853512.0,6.98,1990.5,6.98,NonResidential,Hospital,6,BALLARD,47.66737,-122.37956
148.0,2016.0,1991.0,1.0,2.0,55513.0,0.0,25.60000038,1513570.75,0.0,0.0,0.19,10.55,0.19,SPS-District K-12,K-12 School,6,BALLARD,47.6706,-122.36225
163.0,2016.0,2006.0,1.0,4.0,61156.0,0.0,130.1000061,9363374.0,0.0,2416104.0,2.89,176.75,2.89,Nonresidential COS,Other,2,DOWNTOWN,47.60112,-122.32785
167.0,2016.0,1910.0,1.0,4.0,72820.0,13820.0,34.70000076,2010454.625,0.0,698785.0,0.64,46.26,0.64,NonResidential,Other,2,DOWNTOWN,47.59809,-122.32283
168.0,2016.0,1996.0,1.0,4.0,162222.0,14200.0,69.90000153,7946961.0,0.0,3749499.0,1.41,228.4,1.41,NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62614,-122.3467
169.0,2016.0,1990.0,1.0,4.0,289588.0,0.0,30.5,8819852.0,0.0,2370086.0,0.59,170.84,0.59,SPS-District K-12,K-12 School,2,SOUTHEAST,47.57589,-122.29365
170.0,2016.0,1915.0,1.0,3.0,63330.0,0.0,47.20000076,3059758.0,0.0,1148694.0,1.17,74.33,1.17,NonResidential,University,3,EAST,47.61495,-122.32177
172.0,2016.0,1970.0,27.0,2.0,441071.0,0.0,79.30000305,38301744.0,0.0,12987166.0,1.96,866.23,1.96,Campus,University,1,DELRIDGE,47.547,-122.35307
173.0,2016.0,2002.0,1.0,2.0,96300.0,0.0,167.8000031,16319835.0,0.0,2346137.0,2.31,222.02,2.31,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.67828,-122.26456
174.0,2016.0,1950.0,1.0,1.0,67356.0,0.0,109.4000015,7475577.5,0.0,3293576.0,3.03,204.08,3.03,Nonresidential COS,Other,2,GREATER DUWAMISH,47.59545,-122.32146
175.0,2016.0,2008.0,1.0,3.0,254523.0,0.0,53.29999924,13567774.0,0.0,5732708.0,1.41,359.09,1.41,SPS-District K-12,K-12 School,3,CENTRAL,47.60598,-122.30156
176.0,2016.0,2001.0,1.0,3.0,78804.0,0.0,31.70000076,2499140.0,0.0,853926.0,0.72,56.82,0.72,SPS-District K-12,K-12 School,2,SOUTHEAST,47.51482,-122.25864
177.0,2016.0,2002.0,1.0,3.0,66994.0,0.0,35.40000153,2371304.5,0.0,546459.0,0.62,41.74,0.62,SPS-District K-12,K-12 School,3,CENTRAL,47.61224,-122.29087
178.0,2016.0,2000.0,1.0,3.0,98357.0,0.0,35.09999847,3456131.5,0.0,1529064.0,0.96,94.64,0.96,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.52915,-122.28904
179.0,2016.0,1958.0,1.0,1.0,54765.0,0.0,83.80000305,4253369.5,0.0,684032.0,1.12,61.21,1.12,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.53827,-122.28406
180.0,2016.0,2009.0,1.0,5.0,89821.0,0.0,21.89999962,1950092.5,0.0,1882631.0,1.12,100.46,1.12,NonResidential,Other,2,GREATER DUWAMISH,47.53722,-122.284
182.0,2016.0,1980.0,1.0,2.0,52611.0,0.0,78.30000305,4116871.5,0.0,1637598.0,1.98,104.26,1.98,NonResidential,University,7,MAGNOLIA / QUEEN ANNE,47.65147,-122.36122
183.0,2016.0,2001.0,1.0,4.0,139600.0,37500.0,32.79999924,4448582.5,0.0,2132284.0,0.93,129.39,0.93,NonResidential,Residence Hall,7,MAGNOLIA / QUEEN ANNE,47.65068,-122.36331
185.0,2016.0,2011.0,1.0,2.0,236758.0,0.0,35.0,8355988.5,0.0,3566039.0,0.94,222.78,0.94,SPS-District K-12,K-12 School,5,NORTH,47.70763,-122.29453
187.0,2016.0,1971.0,3.0,6.0,250981.0,0.0,60.5,13071700.0,4336524.5,580172.0,1.68,422.39,1.68,NonResidential,Other,3,CENTRAL,47.60462,-122.31549
189.0,2016.0,2002.0,1.0,3.0,62526.0,0.0,31.79999924,1986094.875,0.0,871706.0,0.86,54.07,0.86,SPS-District K-12,K-12 School,6,NORTHWEST,47.68725,-122.35996
338.0,2016.0,2004.0,1.0,11.0,299070.0,68432.0,261.2999878,65336980.0,0.0,34685331.0,6.87,2055.82,6.87,NonResidential,Other,7,DOWNTOWN,47.61598,-122.33448
190.0,2016.0,2007.0,1.0,3.0,64015.0,0.0,60.0,3242077.75,0.0,584696.0,0.77,49.58,0.77,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.536,-122.31768
194.0,2016.0,1951.0,1.0,1.0,530039.0,0.0,52.29999924,27717034.0,0.0,11492503.0,1.36,723.47,1.36,NonResidential,Retail Store,5,NORTH,47.70759,-122.3255
195.0,2016.0,1964.0,1.0,3.0,54224.0,0.0,154.5,7265178.0,0.0,3920350.0,4.27,231.53,4.27,NonResidential,Other,5,NORTH,47.7066,-122.321
197.0,2016.0,1965.0,1.0,4.0,124342.0,0.0,71.90000153,8765978.0,0.0,112356.0,0.53,66.3,0.53,NonResidential,Retail Store,5,NORTH,47.70619,-122.32586
198.0,2016.0,1953.0,6.0,10.0,879000.0,0.0,288.7999878,253832464.0,0.0,138191238.0,9.27,8145.52,9.27,NonResidential,Hospital,4,NORTHEAST,47.66231,-122.28146
200.0,2016.0,1996.0,1.0,3.0,55442.0,0.0,85.59999847,3191228.25,0.0,1331883.0,1.51,83.7,1.51,NonResidential,Other,5,NORTHWEST,47.70956,-122.3345
205.0,2016.0,1999.0,1.0,2.0,242795.0,0.0,37.70000076,9157150.0,0.0,1297685.0,0.51,123.71,0.51,SPS-District K-12,K-12 School,6,BALLARD,47.67661,-122.37489
209.0,2016.0,1910.0,1.0,5.0,84870.0,0.0,16.20000076,1381590.125,0.0,898955.0,0.6,51.11,0.6,NonResidential,Self-Storage Facility,3,EAST,47.61233,-122.3171
211.0,2016.0,1970.0,11.0,2.0,694072.0,111625.0,53.79999924,35891484.0,0.0,2440648.0,0.52,362.82,0.52,Campus,University,5,NORTHWEST,47.69936,-122.33401
212.0,2016.0,1952.0,1.0,2.0,173185.0,0.0,35.40000153,6127771.5,0.0,4327044.0,1.4,242.36,1.4,SPS-District K-12,K-12 School,2,SOUTHEAST,47.54632,-122.28198
214.0,2016.0,1963.0,1.0,1.0,145341.0,0.0,39.5,5499097.0,0.0,3634130.0,1.42,206.01,1.42,SPS-District K-12,K-12 School,1,DELRIDGE,47.54862,-122.36214
215.0,2016.0,1904.0,1.0,4.0,114297.0,0.0,18.39999962,2100097.75,0.0,1187623.0,0.61,69.44,0.61,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55152,-122.31869
216.0,2016.0,1960.0,1.0,2.0,184125.0,0.0,47.79999924,8800292.0,0.0,5800430.0,1.79,328.97,1.79,SPS-District K-12,K-12 School,2,SOUTHEAST,47.52407,-122.26586
217.0,2016.0,1959.0,1.0,1.0,160270.0,0.0,0.0,0.0,0.0,4318917.0,1.43,229.38,1.43,SPS-District K-12,K-12 School,6,BALLARD,47.69675,-122.3776
220.0,2016.0,1937.0,1.0,1.0,234144.0,0.0,28.79999924,6744317.0,0.0,5427500.0,1.27,297.43,1.27,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55901,-122.33328
223.0,2016.0,1966.0,1.0,1.0,64984.0,0.0,45.0,2944296.25,0.0,330609.0,0.55,35.78,0.55,NonResidential,Retail Store,1,DELRIDGE,47.52254,-122.36627
224.0,2016.0,1965.0,1.0,1.0,67745.0,0.0,136.1999969,9230223.0,0.0,6606121.0,5.45,369.14,5.45,NonResidential,Retail Store,1,DELRIDGE,47.52254,-122.36627
225.0,2016.0,2010.0,1.0,2.0,367884.0,0.0,33.29999924,12265516.0,0.0,4060496.0,0.74,272.85,0.74,SPS-District K-12,K-12 School,1,DELRIDGE,47.52915,-122.36511
226.0,2016.0,1958.0,1.0,1.0,46797.0,0.0,44.40000153,2075891.0,0.0,1278687.0,1.57,73.47,1.57,SPS-District K-12,K-12 School,1,DELRIDGE,47.51778,-122.37074
227.0,2016.0,1963.0,1.0,3.0,136188.0,0.0,0.0,0.0,0.0,3217877.0,1.25,170.9,1.25,SPS-District K-12,K-12 School,3,CENTRAL,47.59796,-122.30415
228.0,2016.0,1973.0,1.0,3.0,56000.0,0.0,33.09999847,1851260.5,0.0,1006396.0,1.06,59.34,1.06,NonResidential,Other,6,BALLARD,47.67767,-122.39631
229.0,2016.0,2004.0,1.0,2.0,67371.0,0.0,31.60000038,2128459.0,0.0,683120.0,0.69,46.36,0.69,SPS-District K-12,K-12 School,2,SOUTHEAST,47.54174,-122.27691
230.0,2016.0,1969.0,1.0,2.0,52088.0,0.0,26.39999962,1377519.5,0.0,853755.0,0.94,48.99,0.94,NonResidential,Self-Storage Facility,1,SOUTHWEST,47.54508,-122.37737
231.0,2016.0,2010.0,1.0,3.0,127776.0,0.0,37.20000076,4748137.0,0.0,1018207.0,0.63,80.08,0.63,SPS-District K-12,K-12 School,4,LAKE UNION,47.65708,-122.33803
232.0,2016.0,1998.0,1.0,5.0,123920.0,30000.0,75.59999847,9373179.0,0.0,5293961.0,2.5,309.6,2.5,NonResidential,Hotel,3,LAKE UNION,47.62972,-122.32906
233.0,2016.0,1900.0,1.0,1.0,50000.0,0.0,175.6000061,7548807.0,0.0,3750882.0,4.51,225.69,4.51,Nonresidential COS,Other,3,LAKE UNION,47.62759,-122.33661
234.0,2016.0,1926.0,1.0,2.0,50292.0,0.0,8.0,430473.6875,0.0,0.0,0.06,3.0,0.06,Nonresidential COS,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084
235.0,2016.0,1998.0,1.0,7.0,207656.0,54341.0,78.90000153,11171988.0,0.0,5641200.0,1.63,338.16,1.63,NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045
237.0,2016.0,1999.0,1.0,2.0,67235.0,0.0,34.0,2284133.75,0.0,719406.0,0.73,49.12,0.73,SPS-District K-12,K-12 School,6,BALLARD,47.68359,-122.37308
238.0,2016.0,1957.0,1.0,2.0,91130.0,0.0,100.5,9472358.0,0.0,2378373.0,1.93,175.77,1.93,Nonresidential COS,Small- and Mid-Sized Office,5,NORTHWEST,47.70044,-122.34136
239.0,2016.0,1991.0,1.0,3.0,58118.0,0.0,23.79999924,1407277.25,0.0,248820.0,0.37,21.29,0.37,SPS-District K-12,K-12 School,1,SOUTHWEST,47.54025,-122.3885
241.0,2016.0,1968.0,1.0,4.0,64893.0,0.0,95.5,6197825.0,0.0,3577277.0,3.21,208.26,3.21,NonResidential,Hotel,5,NORTHWEST,47.70916,-122.33216
242.0,2016.0,1989.0,1.0,2.0,52792.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SPS-District K-12,K-12 School,5,NORTH,47.69823,-122.32126
243.0,2016.0,1925.0,1.0,1.0,70762.0,0.0,51.0,3606416.0,0.0,3115310.0,2.39,168.88,2.39,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.53809,-122.29591
244.0,2016.0,1900.0,1.0,3.0,44558.0,0.0,37.59999847,1677002.25,0.0,359365.0,0.63,28.27,0.63,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60105,-122.33518
245.0,2016.0,1999.0,1.0,6.0,1585960.0,327680.0,37.70000076,59757440.0,0.0,10317518.0,0.56,892.63,0.56,NonResidential,Other,2,GREATER DUWAMISH,47.59544,-122.33159
247.0,2016.0,1924.0,1.0,2.0,179161.0,0.0,52.20000076,9436408.0,0.0,664302.0,0.54,96.43,0.54,Nonresidential COS,Distribution Center,2,GREATER DUWAMISH,47.57199,-122.32811
248.0,2016.0,1965.0,1.0,2.0,58640.0,0.0,55.90000153,3928695.25,0.0,0.0,0.47,27.39,0.47,Nonresidential COS,Warehouse,2,GREATER DUWAMISH,47.57199,-122.32811
249.0,2016.0,1999.0,1.0,3.0,1172127.0,0.0,50.09999847,58761304.0,0.0,18138920.0,1.06,1246.55,1.06,NonResidential,Other,2,GREATER DUWAMISH,47.59085,-122.33354
250.0,2016.0,2005.0,1.0,9.0,168449.0,14567.0,88.19999695,12726789.0,0.0,6494555.0,2.31,388.37,2.31,NonResidential,Hotel,2,GREATER DUWAMISH,47.59269,-122.33372
257.0,2016.0,1916.0,1.0,4.0,79600.0,0.0,30.29999924,2411402.25,0.0,0.0,0.21,16.81,0.21,NonResidential,Warehouse,1,GREATER DUWAMISH,47.57507,-122.35747
260.0,2016.0,1997.0,1.0,4.0,241066.0,0.0,32.29999924,7791957.0,0.0,4695641.0,1.12,270.97,1.12,SPS-District K-12,K-12 School,4,LAKE UNION,47.65996,-122.33962
261.0,2016.0,1980.0,14.0,2.0,334368.0,31874.0,159.8999939,53466684.0,0.0,8145300.0,2.24,748.55,2.24,Campus,Large Office,1,GREATER DUWAMISH,47.52429,-122.31234
263.0,2016.0,2008.0,1.0,6.0,419848.0,335109.0,107.8000031,9134963.0,0.0,2139716.0,0.39,162.41,0.39,NonResidential,Other,5,NORTH,47.70281,-122.32532
264.0,2016.0,2002.0,1.0,4.0,110785.0,0.0,95.30000305,10557910.0,0.0,418354.0,0.84,92.91,0.84,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756
267.0,2016.0,1999.0,1.0,1.0,934292.0,0.0,117.9000015,65047284.0,0.0,25683162.0,1.75,1638.46,1.75,NonResidential,Hotel,7,DOWNTOWN,47.61275,-122.3333
268.0,2016.0,1990.0,6.0,5.0,597519.0,0.0,238.3999939,143423024.0,0.0,84668094.0,8.21,4906.33,8.21,NonResidential,Hospital,3,CENTRAL,47.60705,-122.30966
273.0,2016.0,1999.0,1.0,1.0,71714.0,0.0,33.09999847,2371358.0,0.0,427142.0,0.51,36.24,0.51,SPS-District K-12,K-12 School,1,DELRIDGE,47.52518,-122.34828
274.0,2016.0,1991.0,1.0,3.0,75397.0,8161.0,8.199999809,549181.375,0.0,125800.0,0.13,9.63,0.13,NonResidential,Warehouse,4,LAKE UNION,47.65097,-122.34227
276.0,2016.0,2000.0,9.0,8.0,1158691.0,0.0,217.1000061,293090784.0,122575032.0,1832129.0,9.26,10734.57,9.26,NonResidential,Hospital,3,EAST,47.60399,-122.32377
278.0,2016.0,1999.0,1.0,5.0,102796.0,12611.0,98.30000305,10105379.0,0.0,2676561.0,1.89,193.94,1.89,NonResidential,Senior Care Community,2,DOWNTOWN,47.59626,-122.3218
279.0,2016.0,2002.0,1.0,2.0,208981.0,0.0,39.09999847,8164853.0,0.0,3270002.0,0.99,207.79,0.99,SPS-District K-12,K-12 School,1,SOUTHWEST,47.57678,-122.38459
281.0,2016.0,1928.0,1.0,2.0,55653.0,0.0,24.79999924,1377627.0,0.0,1371489.0,1.31,72.88,1.31,NonResidential,K-12 School,4,NORTHEAST,47.66568,-122.31368
282.0,2016.0,1931.0,1.0,16.0,106860.0,0.0,111.6999969,11935719.0,0.0,8373976.0,4.39,469.57,4.39,NonResidential,Hotel,4,NORTHEAST,47.66151,-122.31457
283.0,2016.0,1972.0,1.0,5.0,50759.0,0.0,62.0,3147042.0,0.0,588509.0,0.97,49.09,0.97,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.71895,-122.29475
284.0,2016.0,1952.0,1.0,2.0,56772.0,0.0,43.0,2439484.75,0.0,1464372.0,1.49,84.57,1.49,NonResidential,Worship Facility,4,NORTHEAST,47.66182,-122.31113
285.0,2016.0,1952.0,1.0,3.0,103000.0,0.0,47.09999847,4854429.5,0.0,2515995.0,1.46,149.93,1.46,NonResidential,Worship Facility,4,NORTHEAST,47.6626,-122.31164
286.0,2016.0,2006.0,1.0,3.0,269297.0,0.0,39.0,10498344.0,0.0,3294379.0,0.84,225.19,0.84,SPS-District K-12,K-12 School,4,NORTHEAST,47.67723,-122.31281
287.0,2016.0,2001.0,1.0,3.0,75174.0,0.0,36.40000153,2733846.0,0.0,1144302.0,0.96,71.86,0.96,SPS-District K-12,K-12 School,4,NORTHEAST,47.67184,-122.29221
289.0,2016.0,2003.0,1.0,3.0,75214.0,0.0,31.0,2334260.0,0.0,600575.0,0.58,43.98,0.58,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.64052,-122.3656
290.0,2016.0,2005.0,1.0,3.0,134918.0,0.0,28.29999924,3822102.5,0.0,926998.0,0.51,69.42,0.51,SPS-District K-12,K-12 School,1,SOUTHWEST,47.57298,-122.39028
291.0,2016.0,1991.0,1.0,2.0,64414.0,0.0,35.09999847,2295176.5,0.0,0.0,0.25,16.0,0.25,SPS-District K-12,K-12 School,3,CENTRAL,47.59096,-122.29985
292.0,2016.0,1927.0,1.0,3.0,92437.0,0.0,50.0,4626443.0,0.0,3658577.0,2.17,201.05,2.17,SPS-District K-12,K-12 School,6,NORTHWEST,47.67725,-122.32232
293.0,2016.0,1914.0,1.0,7.0,128766.0,0.0,47.0,6057410.0,0.0,324760.0,0.44,57.21,0.44,NonResidential,Other,7,DOWNTOWN,47.61103,-122.33238
294.0,2016.0,1913.0,1.0,9.0,107572.0,0.0,54.79999924,5572503.0,3076446.5,0.0,2.37,254.87,2.37,NonResidential,Residence Hall,7,DOWNTOWN,47.6079,-122.33266
295.0,2016.0,1955.0,1.0,15.0,230880.0,0.0,306.3999939,62197176.0,0.0,0.0,1.88,433.6,1.88,NonResidential,Other,7,DOWNTOWN,47.60699,-122.33481
300.0,2016.0,2007.0,1.0,3.0,204961.0,0.0,40.0,8190809.0,0.0,3662082.0,1.1,226.06,1.1,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.55237,-122.31391
302.0,2016.0,1973.0,1.0,1.0,76086.0,0.0,42.0,3267564.0,0.0,1704198.0,1.33,101.41,1.33,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63965,-122.3783
313.0,2016.0,1927.0,1.0,5.0,190000.0,39000.0,183.5,28731502.0,0.0,9986059.0,3.48,661.04,3.48,NonResidential,Medical Office,7,MAGNOLIA / QUEEN ANNE,47.61972,-122.36033
314.0,2016.0,1961.0,1.0,4.0,122309.0,0.0,208.1000061,25453690.0,0.0,19131155.0,8.67,1060.13,8.67,NonResidential,Hotel,7,DOWNTOWN,47.6124,-122.35075
315.0,2016.0,1995.0,4.0,3.0,215476.0,0.0,110.5999985,24017770.0,0.0,10228916.0,2.97,639.39,2.97,Campus,Other,7,DOWNTOWN,47.61137,-122.34947
316.0,2016.0,2003.0,1.0,8.0,254273.0,38800.0,96.19999695,26659244.0,0.0,12895700.0,3.07,780.84,3.07,NonResidential,Hotel,7,DOWNTOWN,47.61069,-122.34653
317.0,2016.0,1980.0,1.0,2.0,69400.0,0.0,213.6999969,14833476.0,0.0,4299104.0,4.35,301.76,4.35,Nonresidential COS,Other,7,DOWNTOWN,47.60729,-122.34211
318.0,2016.0,1900.0,1.0,1.0,62900.0,0.0,158.3000031,10394330.0,0.0,6606397.0,6.0,377.27,6.0,NonResidential,Mixed Use Property,7,DOWNTOWN,47.6041,-122.33958
319.0,2016.0,1914.0,1.0,4.0,56500.0,0.0,34.5,1380293.625,492761.8125,0.0,0.78,44.22,0.78,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60271,-122.33557
320.0,2016.0,2008.0,1.0,4.0,203504.0,0.0,18.60000038,3785282.5,0.0,0.0,0.13,26.39,0.13,NonResidential,Warehouse,2,GREATER DUWAMISH,47.59486,-122.32455
322.0,2016.0,1968.0,1.0,3.0,100734.0,26731.0,97.19999695,9788717.0,0.0,0.0,0.68,68.24,0.68,NonResidential,Large Office,7,DOWNTOWN,47.61757,-122.35122
323.0,2016.0,1981.0,1.0,4.0,77662.0,18504.0,80.59999847,5007401.0,0.0,721298.0,0.88,68.19,0.88,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61703,-122.35012
324.0,2016.0,1978.0,1.0,12.0,234000.0,21790.0,89.40000153,18661606.0,0.0,415452.0,0.64,149.27,0.64,NonResidential,Large Office,7,DOWNTOWN,47.61619,-122.34599
326.0,2016.0,1989.0,1.0,25.0,369996.0,0.0,64.5,24755086.0,0.0,0.0,0.47,172.58,0.47,NonResidential,Large Office,7,DOWNTOWN,47.61217,-122.33694
327.0,2016.0,1925.0,1.0,10.0,693450.0,0.0,57.79999924,40062888.0,21230.80078,2544584.0,0.57,398.19,0.57,NonResidential,Retail Store,7,DOWNTOWN,47.61229,-122.33629
328.0,2016.0,1976.0,1.0,33.0,791396.0,0.0,60.29999924,40847752.0,0.0,538251.0,0.4,313.3,0.4,NonResidential,Large Office,7,DOWNTOWN,47.61316,-122.3343
329.0,2016.0,2000.0,1.0,23.0,747747.0,205076.0,56.20000076,30985420.0,0.0,3101477.0,0.48,359.11,0.48,NonResidential,Large Office,7,DOWNTOWN,47.61399,-122.33523
330.0,2016.0,1926.0,1.0,10.0,63409.0,7757.0,66.90000153,3444270.0,2086424.75,0.0,2.69,170.51,2.69,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61356,-122.33665
331.0,2016.0,1930.0,1.0,17.0,204790.0,30000.0,44.5,7739699.0,0.0,1003622.0,0.49,100.26,0.49,NonResidential,Large Office,7,DOWNTOWN,47.61375,-122.33566
332.0,2016.0,1916.0,1.0,5.0,73399.0,0.0,61.09999847,3757006.0,0.0,0.0,0.36,26.19,0.36,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61256,-122.33808
333.0,2016.0,1969.0,1.0,20.0,265851.0,32334.0,64.59999847,14633233.0,6568832.0,0.0,2.12,563.25,2.12,NonResidential,Large Office,7,DOWNTOWN,47.61391,-122.33725
334.0,2016.0,2009.0,1.0,25.0,758043.0,228668.0,46.40000153,27018020.0,0.0,886373.0,0.3,229.25,0.3,NonResidential,Large Office,7,DOWNTOWN,47.61578,-122.33726
335.0,2016.0,1968.0,1.0,12.0,206000.0,0.0,53.29999924,8580279.0,2312496.75,0.0,1.08,222.19,1.08,NonResidential,Large Office,7,DOWNTOWN,47.61641,-122.34112
336.0,2016.0,2009.0,1.0,36.0,824887.0,154972.0,53.20000076,39523852.0,0.0,0.0,0.33,275.54,0.33,NonResidential,Large Office,7,DOWNTOWN,47.61555,-122.33582
337.0,2016.0,1990.0,1.0,16.0,480840.0,141600.0,52.70000076,17867002.0,0.0,133724.0,0.27,130.73,0.27,NonResidential,Large Office,7,DOWNTOWN,47.61516,-122.33303
339.0,2016.0,1900.0,1.0,7.0,89550.0,0.0,47.70000076,3903259.75,348386.8125,0.0,0.58,51.67,0.58,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60266,-122.33332
340.0,2016.0,1900.0,1.0,6.0,89355.0,0.0,46.79999924,4178233.5,0.0,61632.0,0.36,31.97,0.36,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60219,-122.33347
341.0,2016.0,1922.0,1.0,15.0,388934.0,0.0,47.79999924,18576900.0,1192343.75,0.0,0.55,213.23,0.55,NonResidential,Large Office,7,DOWNTOWN,47.6036,-122.33288
342.0,2016.0,1929.0,1.0,22.0,384302.0,0.0,28.39999962,10062436.0,0.0,0.0,0.18,70.15,0.18,NonResidential,Large Office,7,DOWNTOWN,47.60403,-122.33497
343.0,2016.0,1958.0,1.0,17.0,378525.0,84600.0,105.1999969,24906132.0,10921066.0,0.0,2.48,940.47,2.48,NonResidential,Large Office,7,DOWNTOWN,47.6037,-122.33447
